boardsize,coverage,startx,starty,pathcost,executiontime,nodes_explored,path_length,memory_usage
2,2.0,0.53,0.52,0.0,4.71,2.0,0.0,0.0
3,4.0,1.0,1.01,0.0,4.46,2.57,0.0,0.0
4,8.0,1.39,1.43,10.8,4.73,14.55,3.6,-450.0
5,12.0,2.18,1.92,36.59,10.59,1671.34,12.0,178165.36
6,18.0,2.62,2.75,55.0,1735.91,1884707.75,18.0,218213718.96
