boardsize,coverage,startx,starty,pathcost,executiontime,nodes_explored,path_length,memory_usage
2,2.4,0.4666666666666667,0.4666666666666667,0.0,6.133333333333334,2.0,0.0,0.0
3,5.185185185185185,1.0,1.0740740740740742,0.14814814814814814,4.444444444444445,2.3333333333333335,0.07407407407407407,5.333333333333333
4,8.571428571428571,1.3214285714285714,1.6785714285714286,3.8214285714285716,4.785714285714286,11.535714285714286,1.5,-308.57142857142856
5,14.583333333333334,1.875,1.875,47.833333333333336,6.125,53.833333333333336,14.583333333333334,3970.0
6,19.5,2.392857142857143,2.5,63.107142857142854,6.535714285714286,242.07142857142858,19.5,10515.714285714286
7,21.0,2.933333333333333,3.033333333333333,67.8,6.833333333333333,157.03333333333333,21.0,10156.8
8,32.44827586206897,4.379310344827586,3.2413793103448274,108.86206896551724,9.206896551724139,916.2068965517242,32.44827586206897,28628.96551724138
9,42.827586206896555,4.551724137931035,4.758620689655173,141.89655172413794,9.172413793103448,267.86206896551727,42.827586206896555,41788.41379310345
10,55.733333333333334,4.4,3.8333333333333335,186.43333333333334,30.5,13156.333333333334,55.733333333333334,2116693.3333333335
