boardsize,coverage,startx,starty,pathcost,executiontime,nodes_explored,path_length,memory_usage
2,2.5714285714285716,0.42857142857142855,0.35714285714285715,0.0,4.0,2.0,0.0,0.0
3,4.375,0.7916666666666666,1.2083333333333333,0.8333333333333334,12.208333333333334,2.4166666666666665,0.4166666666666667,24098.333333333332
4,8.96,1.4,1.44,4.76,20.44,11.56,1.76,41772.48
5,14.428571428571429,1.5,2.0714285714285716,44.82142857142857,19.928571428571427,14.5,14.428571428571429,117512.28571428571
6,18.153846153846153,2.3461538461538463,2.5384615384615383,55.80769230769231,21.23076923076923,878.5769230769231,18.153846153846153,118693.53846153847
7,25.666666666666668,3.5,2.6666666666666665,79.26666666666667,32.1,27464.7,25.666666666666668,120482.66666666667
8,31.433333333333334,2.8333333333333335,3.7333333333333334,95.66666666666667,20.766666666666666,33.233333333333334,31.433333333333334,122013.6
9,36.666666666666664,4.333333333333333,3.8666666666666667,111.7,35.93333333333333,25849.733333333334,36.666666666666664,123556.8
10,52.03333333333333,4.3,4.666666666666667,158.96666666666667,70.16666666666667,104790.86666666667,52.03333333333333,127371.73333333334
