boardsize,coverage,startx,starty,pathcost,executiontime,nodes_explored,path_length,memory_usage
1,0,0,0,-1,0,0,0,0
1,0,0,0,-1,0,0,0,0
1,0,0,0,-1,0,0,0,0
1,0,0,0,-1,0,0,0,0
1,0,0,0,-1,0,0,0,0
1,0,0,0,-1,0,0,0,0
1,0,0,0,-1,0,0,0,0
1,0,0,0,-1,0,0,0,0
1,0,0,0,-1,0,0,0,0
1,0,0,0,-1,0,0,0,0
1,0,0,0,-1,0,0,0,0
1,0,0,0,-1,0,0,0,0
1,0,0,0,-1,0,0,0,0
1,0,0,0,-1,0,0,0,0
1,0,0,0,-1,0,0,0,0
1,0,0,0,-1,0,0,0,0
1,0,0,0,-1,0,0,0,0
1,0,0,0,-1,0,0,0,0
1,0,0,0,-1,0,0,0,0
1,0,0,0,-1,0,0,0,0
1,0,0,0,-1,0,0,0,0
1,0,0,0,-1,0,0,0,0
1,0,0,0,-1,0,0,0,0
1,0,0,0,-1,0,0,0,0
1,0,0,0,-1,0,0,0,0
1,0,0,0,-1,0,0,0,0
1,0,0,0,-1,0,0,0,0
1,0,0,0,-1,0,0,0,0
1,0,0,0,-1,0,0,0,0
1,0,0,0,-1,0,0,0,0
2,0,0,1,-1,0,0,0,0
2,3,1,0,0,3,2,0,0
2,2,0,1,0,4,2,0,0
2,3,0,0,0,3,2,0,0
2,2,1,1,0,5,2,0,0
2,0,0,1,-1,0,0,0,0
2,1,1,1,-1,0,0,0,0
2,3,0,1,0,5,2,0,0
2,2,1,0,0,3,2,0,0
2,0,1,1,-1,0,0,0,0
2,0,1,0,-1,0,0,0,0
2,0,1,0,-1,0,0,0,0
2,0,1,0,-1,0,0,0,0
2,0,1,0,-1,0,0,0,0
2,2,1,0,0,4,2,0,0
2,3,1,0,0,5,2,0,0
2,1,0,1,-1,0,0,0,0
2,0,0,1,-1,0,0,0,0
2,0,1,1,-1,0,0,0,0
2,1,1,1,-1,0,0,0,0
2,1,1,1,-1,0,0,0,0
2,2,1,0,0,4,2,0,0
2,2,1,0,0,4,2,0,0
2,2,0,0,0,4,2,0,0
2,2,0,0,0,4,2,0,0
2,0,0,1,-1,0,0,0,0
2,2,1,0,0,5,2,0,0
2,1,1,1,-1,0,0,0,0
2,0,0,0,-1,0,0,0,0
2,0,0,1,-1,0,0,0,0
3,1,0,1,-1,0,0,0,0
3,1,0,1,-1,0,0,0,0
3,2,1,0,0,3,2,0,0
3,4,1,1,0,5,2,0,0
3,0,0,0,-1,0,0,0,0
3,8,1,2,0,3,2,0,0
3,4,2,2,0,17,3,0,0
3,2,1,0,0,5,2,0,0
3,7,2,2,0,18,3,0,0
3,1,0,0,-1,0,0,0,0
3,4,2,1,0,4,2,0,0
3,5,0,0,0,17,3,0,0
3,3,1,0,0,4,2,0,0
3,4,1,2,0,4,2,0,0
3,1,0,1,-1,0,0,0,0
3,8,0,2,0,17,3,0,0
3,8,1,0,0,4,2,0,0
3,1,1,2,-1,0,0,0,0
3,1,1,0,-1,0,0,0,0
3,0,2,2,-1,0,0,0,0
3,7,0,1,0,3,2,0,0
3,0,1,1,-1,0,0,0,0
3,3,2,0,0,18,3,0,0
3,3,1,2,0,3,2,0,0
3,5,2,1,0,4,2,0,0
3,8,1,0,0,4,2,0,0
3,6,0,2,0,18,3,0,0
3,0,1,2,-1,0,0,0,0
3,6,2,2,0,18,3,0,0
3,0,0,0,-1,0,0,0,0
4,1,3,2,-1,0,0,0,0
4,0,0,0,-1,0,0,0,0
4,12,1,3,0,18,16,0,0
4,2,3,1,3,26,2,2,115736
4,15,3,2,0,16,16,0,0
4,12,2,0,0,19,16,0,0
4,6,2,1,17,17,9,6,116816
4,0,3,3,-1,0,0,0,0
4,12,1,0,0,17,16,0,0
4,2,0,2,3,17,2,2,115736
4,6,2,1,17,19,9,6,116816
4,8,3,2,24,18,14,8,116992
4,9,1,1,0,18,15,0,0
4,9,3,2,0,26,16,0,0
4,3,1,0,7,17,4,3,115864
4,7,1,1,0,18,15,0,0
4,9,0,1,0,18,16,0,0
4,4,1,3,10,17,6,4,115880
4,1,2,2,-1,0,0,0,0
4,14,2,0,0,18,16,0,0
4,11,2,0,0,18,16,0,0
4,12,3,2,0,18,16,0,0
4,3,0,3,6,57,4,3,116056
4,8,3,3,0,17,15,0,0
4,13,1,1,0,18,15,0,0
4,3,3,2,7,17,4,3,115864
4,14,1,2,0,18,15,0,0
4,11,0,3,0,18,15,0,0
4,13,3,2,0,18,16,0,0
4,3,0,1,7,17,4,3,115864
5,1,1,2,-1,0,0,0,0
5,0,4,3,-1,0,0,0,0
5,21,2,4,66,28,5245,21,615168
5,23,2,3,73,52,13635,23,1233848
5,21,2,2,67,28,10667,21,998200
5,0,1,1,-1,0,0,0,0
5,1,0,4,-1,0,0,0,0
5,20,0,1,62,24,3621,20,486512
5,25,2,0,80,39,30476,25,2235944
5,16,2,3,50,23,1435,16,264408
5,6,2,0,16,18,13,6,117632
5,10,2,3,30,20,96,10,127400
5,14,4,0,43,22,684,14,195872
5,22,0,0,70,41,13450,22,1305512
5,11,2,2,34,23,359,11,155264
5,7,2,3,20,19,25,7,119088
5,1,2,3,-1,0,0,0,0
5,2,4,2,3,17,2,2,115800
5,13,2,2,40,21,385,13,158336
5,6,1,2,17,18,22,6,118528
5,4,3,3,9,18,6,4,116800
5,15,1,0,46,22,716,15,198432
5,5,2,0,13,18,10,5,117312
5,7,4,0,19,18,23,7,118960
5,17,3,3,53,26,1605,17,286488
5,14,4,0,43,35,684,14,195872
5,15,4,1,46,21,723,15,199856
