boardsize,coverage,startx,starty,pathcost,executiontime,nodes_explored,path_length,memory_usage
2,2.0,0.49,0.42,0.0,4.57,2.0,0.0,0.0
3,4.0,0.94,1.01,0.0,4.79,2.43,0.0,0.0
4,8.0,1.47,1.42,13.68,4.75,13.86,4.56,-606.48
5,12.0,2.05,1.92,38.62,5.74,32.82,12.0,2066.8
6,18.0,2.36,2.46,58.01,6.51,50.9,18.0,5082.88
7,24.0,2.88,3.06,77.47,7.41,93.74,24.0,12876.48
8,32.0,3.28,3.45,106.84,8.68,147.1,32.0,22584.48
9,40.0,4.03,3.51,131.83,9.44,220.38,40.0,37639.44
10,50.0,4.46,4.52,166.53,30.49,12288.49,50.0,1976868.4
