boardsize,coverage,startx,starty,pathcost,executiontime,nodes_explored,path_length,memory_usage
9,6,4,8,15,8,118,6,25928
9,7,5,2,19,10,929,7,201160
9,72,7,4,-100,0,0,0,0
9,63,0,4,-100,0,0,0,0
9,80,1,4,-100,0,0,0,0
9,71,7,5,-100,0,0,0,0
9,41,5,5,-100,0,0,0,0
9,10,3,6,28,52,29446,10,6239144
9,81,5,6,-100,0,0,0,0
9,51,2,1,-100,0,0,0,0
9,61,7,7,-100,0,0,0,0
9,28,1,7,-100,0,0,0,0
9,66,8,3,-100,0,0,0,0
9,42,6,7,-100,0,0,0,0
9,38,3,5,-100,0,0,0,0
10,63,1,0,-100,0,0,0,0
10,27,8,0,-100,0,0,0,0
10,28,1,9,-100,0,0,0,0
10,45,4,1,-100,0,0,0,0
10,65,0,6,-100,0,0,0,0
10,94,3,4,-100,0,0,0,0
10,28,1,5,-100,0,0,0,0
10,89,4,9,-100,0,0,0,0
10,47,3,0,-100,0,0,0,0
10,68,1,5,-100,0,0,0,0
10,44,3,7,-100,0,0,0,0
10,86,6,0,-100,0,0,0,0
10,28,3,0,-100,0,0,0,0
10,85,0,3,-100,0,0,0,0
10,80,4,4,-100,0,0,0,0
10,98,2,8,-100,0,0,0,0
10,67,6,3,-100,0,0,0,0
10,67,1,5,-100,0,0,0,0
10,87,9,3,-100,0,0,0,0
10,77,7,7,-100,0,0,0,0
