boardsize,coverage,startx,starty,pathcost,executiontime,nodes_explored,path_length,memory_usage
2,2.5714285714285716,0.7142857142857143,0.7142857142857143,0.0,4.142857142857143,2.0,0.0,0.0
3,6.357142857142857,0.9285714285714286,1.0714285714285714,0.0,4.714285714285714,2.642857142857143,0.0,0.0
4,8.777777777777779,1.3888888888888888,1.2777777777777777,3.6666666666666665,4.666666666666667,12.277777777777779,1.3888888888888888,-388.8888888888889
5,11.421052631578947,1.7894736842105263,1.7894736842105263,34.31578947368421,18.105263157894736,14003.263157894737,11.421052631578947,809115.3684210526
6,10.0,3.25,1.25,28.75,32.0,25604.75,10.0,3522980.0
7,6.5,2.5,3.5,17.0,1211.5,1084533.25,6.5,161244372.0
8,7.8,2.8,3.2,21.0,419.4,361918.8,7.8,66031355.2
9,6.8,4.8,3.8,18.0,18.0,6829.6,6.8,1451648.0
