boardsize,coverage,startx,starty,pathcost,executiontime,nodes_explored,path_length,memory_usage
1,0,0,0,-1,0,0,0,0
1,0,0,0,-1,0,0,0,0
1,0,0,0,-1,0,0,0,0
1,0,0,0,-1,0,0,0,0
1,0,0,0,-1,0,0,0,0
1,0,0,0,-1,0,0,0,0
1,0,0,0,-1,0,0,0,0
1,0,0,0,-1,0,0,0,0
1,0,0,0,-1,0,0,0,0
1,0,0,0,-1,0,0,0,0
1,0,0,0,-1,0,0,0,0
1,0,0,0,-1,0,0,0,0
1,0,0,0,-1,0,0,0,0
1,0,0,0,-1,0,0,0,0
1,0,0,0,-1,0,0,0,0
1,0,0,0,-1,0,0,0,0
1,0,0,0,-1,0,0,0,0
1,0,0,0,-1,0,0,0,0
1,0,0,0,-1,0,0,0,0
1,0,0,0,-1,0,0,0,0
2,3,0,0,0,4,2,0,0
2,1,1,0,-1,0,0,0,0
2,1,0,0,-1,0,0,0,0
2,0,1,1,-1,0,0,0,0
2,1,0,1,-1,0,0,0,0
2,2,0,1,0,3,2,0,0
2,3,0,0,0,3,2,0,0
2,2,0,0,0,3,2,0,0
2,1,0,0,-1,0,0,0,0
2,3,1,1,0,3,2,0,0
2,0,0,0,-1,0,0,0,0
2,1,0,1,-1,0,0,0,0
2,1,0,1,-1,0,0,0,0
2,2,1,0,0,4,2,0,0
2,0,1,1,-1,0,0,0,0
2,1,1,0,-1,0,0,0,0
2,1,1,1,-1,0,0,0,0
2,1,1,0,-1,0,0,0,0
2,2,1,1,0,3,2,0,0
2,3,0,1,0,3,2,0,0
3,7,2,2,0,18,3,0,0
3,5,1,2,0,4,2,0,0
3,5,1,2,0,3,2,0,0
3,2,1,0,0,3,2,0,0
3,4,0,1,0,4,2,0,0
3,7,0,2,0,19,3,0,0
3,6,0,2,0,18,3,0,0
3,2,1,1,0,4,2,0,0
3,6,1,1,0,4,2,0,0
3,6,1,0,0,3,2,0,0
3,0,2,1,-1,0,0,0,0
3,0,2,2,-1,0,0,0,0
3,2,2,0,4,18,2,2,115560
