boardsize,coverage,startx,starty,pathcost,executiontime,nodes_explored,path_length,memory_usage
9,46,6,7,-100,0,0,0,0
9,53,1,5,-100,0,0,0,0
9,49,2,0,-100,0,0,0,0
9,25,7,4,-100,0,0,0,0
9,40,7,0,-100,0,0,0,0
9,72,8,3,-100,0,0,0,0
9,51,1,3,-100,0,0,0,0
9,60,5,3,-100,0,0,0,0
9,39,8,6,-100,0,0,0,0
9,51,7,1,-100,0,0,0,0
9,21,2,8,-100,0,0,0,0
9,79,1,3,-100,0,0,0,0
9,34,8,6,-100,0,0,0,0
9,73,2,8,-100,0,0,0,0
9,33,4,8,-100,0,0,0,0
9,55,1,0,-100,0,0,0,0
10,65,3,7,-100,0,0,0,0
10,4,7,2,10,5,18,4,2416
10,47,1,6,-100,0,0,0,0
10,58,3,7,-100,0,0,0,0
10,5,0,3,12,7,45,5,8976
10,68,6,4,-100,0,0,0,0
10,35,0,6,-100,0,0,0,0
10,43,8,5,-100,0,0,0,0
10,87,6,6,-100,0,0,0,0
10,23,5,3,-100,0,0,0,0
10,69,0,4,-100,0,0,0,0
10,10,5,8,28,81,45389,10,10600128
10,15,7,1,-100,0,0,0,0
10,46,4,4,-100,0,0,0,0
10,10,4,1,28,80,45108,10,10534960
10,78,2,0,-100,0,0,0,0
10,24,5,8,-100,0,0,0,0
10,50,1,3,-100,0,0,0,0
10,95,4,5,-100,0,0,0,0
10,42,5,8,-100,0,0,0,0
