boardsize,coverage,startx,starty,pathcost,executiontime,nodes_explored,path_length,memory_usage
2,2.0,0.4,0.7,0.0,4.8,2.0,0.0,0.0
3,4.0,0.5,0.5,0.0,9.5,2.3,0.0,0.0
4,8.0,1.7,1.7,9.6,21.5,14.6,3.2,46763.2
5,12.0,1.7,2.1,36.0,21.7,197.6,12.0,139795.2
6,18.0,3.1,2.2,55.0,29.2,8204.0,18.0,1282454.4
7,24.0,2.5,3.2,72.1,58.2,55583.6,24.0,9625499.2
8,32.0,4.1,3.0,96.4,1056.3,2082841.7,32.0,362786888.8
